,title,ad_url,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
18,"
                            Condo for rent - Yonge & Queen
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-for-rent-yonge-queen/1507772676?null&siteLocale=en_CA,"197 Yonge St, Toronto, ON M5B 1M4, Canada",Apartment,2000,1,1,43.6535246,-79.3792385,0,0,0,1,0,0,1,600,0,1,97,10,75,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/laUAAOSwwQ1e72o1/$_27.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/OzUAAOSwoZte72o7/$_2.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/HeoAAOSwprte72pC/$_2.JPG
19,"
                            great newly built 1 bedroom basement apartment laundry,bright
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/great-newly-built-1-bedroom-basement-apartment-laundry-bright/1504444489?null&siteLocale=en_CA,"50 Dewhurst Blvd, Toronto, ON M4J 3H9, Canada",Apartment,1400,1,1,43.6814002,-79.3402839,1,1,1,1,0,0,0,550,0,1,91,86,57,https://i.ebayimg.com/00/s/MTYwMFgxMTk4/z/agYAAOSwH8he4wr1/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/f-kAAOSwCMBe4wr6/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/NrAAAOSwOe5e4wr9/$_2.JPG
20,"
                            Renovated 2/ 3 Bedroom Apartment, 5 min walk Sheppard West Stn
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-3-bedroom-apartment-5-min-walk-sheppard-west-stn/1505918289?null&siteLocale=en_CA,"884 Sheppard Ave W, North York, ON M3H 2T5, Canada",Apartment,2350,3,1,43.7522456,-79.4554679,1,1,1,1,1,1,0,750,1,1,55,79,48,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/t38AAOSwmQNe4jXw/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/bl4AAOSwADZe4jXx/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/P5kAAOSw~6Be4jXq/$_2.JPG
21,"
                            2 Bedroom Apartment for Rent - Ossington and Bloor
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-ossington-and-bloor/1506643993?null&siteLocale=en_CA,"359 Delaware Ave, Toronto, ON M6H 2T7, Canada",Apartment,2200,2,1,43.6661537,-79.4298068,1,1,1,0,0,0,0,800,0,1,80,82,90,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/GqoAAOSwKbNe5thF/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/g~gAAOSwVhNe5thI/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/QDIAAOSwocFe5thK/$_2.JPG
22,"
                            One bedroom apartment rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-apartment-rent/1490168530?null&siteLocale=en_CA,", M4J 4J5, Toronto, ON, Canada",Apartment,725,1,1,43.6825599,-79.3297446,1,1,1,0,0,0,0,140,1,0,87,80,81,,,
23,"
                            Prime Location Apartment on Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prime-location-apartment-on-rent/1507716799?null&siteLocale=en_CA,"5 Du Maurier Blvd, Toronto, ON M4N 1T9, Canada",Apartment,1850,1,1,43.7258207,-79.4016871,0,1,1,1,0,0,0,600,0,0,82,81,62,,,
24,"
                            Gorgeous One bedroom  Apartment Don Mills and Lawrence
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gorgeous-one-bedroom-apartment-don-mills-and-lawrence/1490038832?null&siteLocale=en_CA,"1122 Don Mills Rd, North York, ON M3B 2W3, Canada",Apartment,1799,1,1,43.7380161,-79.3442234,0,1,1,1,1,1,0,850,0,0,85,62,64,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/4uYAAOSwsddeWnDZ/$_27.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/lk0AAOSwD39eWnDa/$_2.JPG,https://i.ebayimg.com/00/s/MjQwWDMyMA==/z/V8kAAOSweIVeWnDc/$_2.JPG
25,"
                            1 Bedroom in a Charming 2 Bedroom /Subway line/Tree lined street
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-in-a-charming-2-bedroom-subway-line-tree-lined-street/1506405259?null&siteLocale=en_CA,", M4J1P8, Toronto, ON, Canada",Apartment,750,1,1,43.6840227,-79.3256073,1,1,1,0,1,0,0,110,1,1,89,81,81,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6WMAAOSwR39e5TnU/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/maEAAOSwxbhe5ToC/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/hegAAOSwAbBe5ToU/$_2.JPG
26,"
                            Little Italy One Bedroom
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/little-italy-one-bedroom/1507683723?null&siteLocale=en_CA,"531 College St, Toronto, ON M6G 1A8, Canada",Apartment,1995,1,1,43.6555913,-79.4109034,0,1,1,0,1,0,0,550,0,0,93,88,65,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/62wAAOSwG~Re7nHM/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/gD8AAOSwOWBe7nHb/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/gLgAAOSwhkNe7nHo/$_2.JPG
0,"
                            Beautiful 2 bedroom apartment in the heart of The Junction 
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-2-bedroom-apartment-in-the-heart-of-the-junction/1510705302?null&siteLocale=en_CA,"439 Pacific Ave, Toronto, ON M6P 2R3, Canada",Apartment,2400,2,1,43.666187,-79.468346,1,1,1,1,1,1,0,800,0,1,89,76,82,https://i.ebayimg.com/00/s/ODAwWDc3MA==/z/idcAAOSwKtdfA8~p/$_27.PNG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ATYAAOSwcTZfA8~q/$_2.PNG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ewkAAOSw2jhfA8~s/$_2.PNG
1,"
                            One Bedroom Sublet for Rent  - Jane St./Wilson Ave.
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-sublet-for-rent-jane-st-wilson-ave/1510705134?null&siteLocale=en_CA,"North York, ON M3L 1K4, Canada",Apartment,850,1,1,43.72585,-79.510284,1,1,1,1,0,1,1,600,1,1,36,63,41,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/AFgAAOSw9tVfA87-/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/pk4AAOSwB8ZfA88B/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6KgAAOSw6V1fA88E/$_2.JPG
2,"
                            Roncesvalles 1 bedroom Lower Level Apartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/roncesvalles-1-bedroom-lower-level-apartment/1510702572?null&siteLocale=en_CA,", Toronto M6R1G3 ON, Canada",Basement,1650,1,1,43.6430207,-79.4411163,1,1,1,1,1,1,0,500,0,1,76,79,89,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/Iy8AAOSwPfxfA8vD/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/LcMAAOSwci5fA8vG/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/HgQAAOSwPIJfA8vJ/$_2.JPG
3,"
                            Basement apartment for rent in east York 
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent-in-east-york/1510701947?null&siteLocale=en_CA,"189 Woodmount Ave, East York, ON M4C 3Z5, Canada",Basement,1625,1.5,1,43.69155,-79.317696,1,1,1,1,0,0,0,720,0,1,87,79,93,https://i.ebayimg.com/00/s/NzUwWDgwMA==/z/wwcAAOSwNpNfA8sV/$_27.PNG,https://i.ebayimg.com/00/s/NzU3WDgwMA==/z/xbYAAOSw6gdfA8sW/$_2.PNG,https://i.ebayimg.com/00/s/NzYzWDgwMA==/z/5xMAAOSwuvRfA8sX/$_2.PNG
4,"
                            Beautiful One furnished Studio basement apartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-one-furnished-studio-basement-apartment/1510699179?null&siteLocale=en_CA,"12 Nicolan Rd, Scarborough, ON M1M, Canada",Basement,1250,1,35,43.7245094,-79.2405995,1,1,1,0,0,0,0,500,1,1,58,62,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/XIMAAOSwoGpfA8bz/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Y9cAAOSw0FRfA8b6/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/rzkAAOSwoUpfA8hI/$_2.JPG
5,"
                            1 bedroom condo for rent - High Park and Lake view
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-for-rent-high-park-and-lake-view/1510695526?null&siteLocale=en_CA,"105 The Queensway, Toronto, ON M6S 5B5, Canada",Apartment,1799,1,1,43.6360574,-79.470781,0,1,1,1,1,0,1,485,0,1,47,63,90,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/R1sAAOSwbu1fA8D0/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/xmwAAOSwVLNfA8EJ/$_2.JPG,https://i.ebayimg.com/00/s/NTUyWDgwMA==/z/g-oAAOSwS1xfA8GH/$_2.JPG
6,"
                            Cozy 2 Bdrm 2nd Fl Apt On Lake Promenade Near Kipling-Lakeshore
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/cozy-2-bdrm-2nd-fl-apt-on-lake-promenade-near-kipling-lakeshore/1510694880?null&siteLocale=en_CA,"36 Lake Promenade, M8V 2G7, 36 Lake Promenade Etobicoke, ON",Apartment,1500,2,1,43.5911194,-79.5210652,1,1,1,1,1,1,0,650,0,1,40,62,77,https://i.ebayimg.com/00/s/NjAzWDgwMA==/z/Eu4AAOSw7y1fA8EW/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/WlIAAOSwbUpfA8EA/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CRoAAOSwqOVfA8EE/$_2.JPG
7,"
                            Recently Renovated Fully Furnished Apartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/recently-renovated-fully-furnished-apartment/1510688431?null&siteLocale=en_CA,", Rusholme Rd and Bloor St W M6H 2Z5 ON, Canada",Apartment,1800,1,1,43.6607848,-79.4310963,1,1,1,1,0,0,0,500,1,1,92,86,56,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3noAAOSwZwdfA7iU/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/PfYAAOSwq5ZfA7iY/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/i5IAAOSw1fhfA7ia/$_2.JPG
8,"
                            2 Bed - Apartment for Rent - Jane St & St. Clair Ave West
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-apartment-for-rent-jane-st-st-clair-ave-west/1510687795?null&siteLocale=en_CA,"67 Florence Cres, York M6N4E8 ON",Apartment,2000,2,1,43.6671959,-79.4941952,1,1,1,1,1,0,0,850,0,1,68,66,76,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/s8IAAOSwNpNfA7K-/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/BhgAAOSwxt5fA7My/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ZLMAAOSw-VBfA7MC/$_2.JPG
9,"
                            329 CONCORD, Bloor/Ossington, Main Fl 1BR/Parking/Yard/UTIL FREE
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/329-concord-bloor-ossington-main-fl-1br-parking-yard-util-free/1510684280?null&siteLocale=en_CA,"329 Concord Ave, Toronto, ON M6H 2P9, Canada",Apartment,2100,1,1,43.6631566,-79.4271253,1,1,1,1,1,1,0,600,0,0,87,84,68,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vi8AAOSwZxNfA7LY/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/gcoAAOSwVmFfA7Lb/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/wEwAAOSwgO9fA7Ld/$_2.JPG
10,"
                            High Park/Roncesvalles 1 bedroom Apartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/high-park-roncesvalles-1-bedroom-apartment/1510683512?null&siteLocale=en_CA,"202 Grenadier Rd, Toronto, ON M6R 1R7, Canada",Apartment,1600,1,1,43.6478593,-79.4566546,1,1,1,0,1,0,0,500,0,0,65,93,78,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/XGgAAOSwFDRfA6~~/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/eMsAAOSwfGFfA7BO/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/wFwAAOSwY01fA7BS/$_2.JPG
11,"
                            129 SCARLETT, Top Floor of Lowrise, 3BR/Parking, UTILITIES FREE
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/129-scarlett-top-floor-of-lowrise-3br-parking-utilities-free/1510679197?null&siteLocale=en_CA,"129 Scarlett Rd, York, ON M6N 4K6, Canada",Apartment,2500,3,1,43.6719151,-79.5033634,1,1,1,1,0,1,0,900,0,0,30,62,48,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/LdQAAOSwpDNfA6zy/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/~kUAAOSwkgNfA6z0/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vPsAAOSwknlfA6z3/$_2.JPG
12,"
                            Lovely, specious 2-bedroom apartment - Must see! (Etobicoke)
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lovely-specious-2-bedroom-apartment-must-see-etobicoke/1510678552?null&siteLocale=en_CA,"8 Victoria St, Etobicoke, ON M8V 1M6, Canada",Apartment,1780,2,1,43.6199595,-79.4877672,0,1,1,1,0,1,0,850,0,0,59,66,86,https://i.ebayimg.com/00/s/MzAyWDQ1NA==/z/ZvAAAOSwfPRfA6vj/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/-n4AAOSwN4RfA6v4/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/6egAAOSwcTZfA6v~/$_2.JPG
13,"
                            Bachelor apartment for 6 month sublet
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-6-month-sublet/1510673631?null&siteLocale=en_CA,"Melbourne Ave, Toronto, ON M6K 1K7, Canada",Apartment,1500,1,1,43.639908,-79.432205,1,1,1,1,0,0,0,500,1,1,84,86,85,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/-hUAAOSwfQ5fA6XO/$_27.PNG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/pMcAAOSw-pBfA6XP/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/r5MAAOSwFh9fA6XQ/$_2.PNG
14,"
                            Danforth Bachelor
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/danforth-bachelor/1510625925?null&siteLocale=en_CA,"1765 Danforth Ave, Toronto, ON M4C 1J1, Canada",Apartment,1300,1,1,43.6839941,-79.3195992,1,1,1,0,0,0,0,465,0,0,88,82,88,https://i.ebayimg.com/00/s/ODAwWDUzMQ==/z/TIMAAOSwBh5fBk2m/$_27.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/xzQAAOSwovpfBk2f/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMQ==/z/oFUAAOSwgM1fBk2i/$_2.JPG
15,"
                            Bright & Quiet 1Br in a Quiet Building
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-quiet-1br-in-a-quiet-building/1510669326?null&siteLocale=en_CA,"15 Fort York Blvd, Toronto, ON M5V 3Y4, Canada",Apartment,1950,1,1,43.6402071,-79.3939934,0,1,1,1,0,0,1,480,0,1,85,97,75,http://img.youtube.com/vi/wBJzVTW3xX0/0.jpg,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/yHgAAOSwtWNfA6Bu/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/iUIAAOSwO2ZfA6CD/$_2.JPG
16,"
                            Apartment for Rent 1+1 Bed, 1 Bath - Toronto/Etobicoke
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-1-1-bed-1-bath-toronto-etobicoke/1510669055?null&siteLocale=en_CA,", Etobicoke m8v0c4 ON, Canada",Apartment,2400,1.5,1,43.6250606,-79.4773778,0,1,1,1,1,1,1,650,0,1,40,63,81,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/UyYAAOSwKYtfA6BO/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/akgAAOSwyKBfA6BR/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/eFoAAOSwl3tfA6BT/$_2.JPG
17,"
                            FULLY FURNISHED 2BD @ BOUTIQUE LOFTS IN KING WEST -BALCONY &BBQ
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fully-furnished-2bd-boutique-lofts-in-king-west-balcony-bbq/1510667606?null&siteLocale=en_CA,"39 Brant St, Toronto, ON M5V 1S7, Canada",Condo,3325,2,1,43.6464336,-79.3978064,0,1,1,1,1,1,1,700,1,1,97,10,75,https://i.ebayimg.com/00/s/NDk0WDc1MA==/z/t8EAAOSwJBVfA56B/$_27.JPG,https://i.ebayimg.com/00/s/NDg2WDczNw==/z/TjYAAOSwysRfA56H/$_2.JPG,https://i.ebayimg.com/00/s/NDkyWDcyOA==/z/HCsAAOSwqmdfA56F/$_2.JPG
18,"
                            Bachelor/ Studio for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-studio-for-rent/1510665771?null&siteLocale=en_CA,"251 Jarvis St, Toronto, ON M5B 2C2, Canada",Condo,1700,1,1,43.6574924,-79.3742406,1,1,1,1,1,0,1,364,0,1,95,96,99,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/6c4AAOSwKjRfA5xK/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/HukAAOSwhw9fA5xN/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/3ygAAOSwcTZfA5xU/$_2.JPG
19,"
                            1 bdrm Large Bright Basement Apt near Midland St Clair- From Aug
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-large-bright-basement-apt-near-midland-st-clair-from-aug/1510660793?null&siteLocale=en_CA,", M1M1T1, Scarborough, ON, Canada",Basement,1200,1,1,43.718734,-79.2501367,0,1,0,1,0,1,0,750,0,1,47,64,51,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/4vwAAOSwEXpfA5Lf/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/iG4AAOSw6YNfA5LQ/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Ir4AAOSwxRpfA5LD/$_2.JPG
0,"
                            Room for rent $980 monthly all included 
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-980-monthly-all-included/1507383463?null&siteLocale=en_CA,"M5T2G6, Canada",Apartment,980,1,1,43.6569131,-79.3992577,1,1,1,0,0,0,0,250,1,1,98,96,75,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/LXUAAOSw4Ste7Ct7/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CxUAAOSwxMle7Ct8/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9WcAAOSwkLNe7Ct9/$_2.JPG
1,"
                            BACHELOR for rent - TORONTO Dtwn: $1,850/Mnth + Utlts, AAA+++
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-for-rent-toronto-dtwn:-1-850-mnth-utlts-aaa/1507396087?null&siteLocale=en_CA,"80 Western Battery Rd, Toronto, ON M6K 3S2, Canada",Apartment,1850,1,1,43.6396224,-79.4146051,0,0,0,1,1,0,1,480,0,1,89,92,64,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/BRAAAOSw1N1e7Fz5/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDUzMw==/z/jYYAAOSwdNRe7Fz9/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/3wcAAOSw~lBe7F0B/$_2.JPG
2,"
                            Brand new Downtown 1+1 apartment/condo for rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/brand-new-downtown-1-1-apartment-condo-for-rent/1507334245?null&siteLocale=en_CA,"125 Blue Jays Way, Toronto, ON M5V 0L7, Canada",Apartment,1895,1.5,1,43.6460368,-79.3923068,0,0,0,1,1,0,0,575,0,1,98,10,95,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/CKAAAOSwyKhe69n5/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/WQgAAOSwS~te69oF/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/zdwAAOSwygte69oP/$_2.JPG
3,"
                            Wanted: Studio or Bachelor Apt.
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wanted:-studio-or-bachelor-apt/1507388743?null&siteLocale=en_CA,", Toronto M3J 2E5 ON, Canada",Apartment,1111,1,1,43.765886,-79.4742556,0,0,0,0,0,0,0,555,1,0,35,69,48,,,
4,"
                            Bloordale Village Apartment, Walk to Subway and Shops!!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bloordale-village-apartment-walk-to-subway-and-shops/1507374361?null&siteLocale=en_CA,"500 St Clarens Ave, Toronto, ON M6H 3W5, Canada",Apartment,2550,2.5,1,43.660029,-79.4426205,0,0,0,1,1,0,0,830,0,1,85,92,80,https://i.ebayimg.com/00/s/ODAwWDM4OA==/z/~oMAAOSwWVxe7BSs/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ezcAAOSwMnde7BVe/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/C-0AAOSwMThe7BV8/$_2.JPG
5,"
                            (Price Update!) 2 Bedroom Apartment Ossington And Bloor:
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/price-update-2-bedroom-apartment-ossington-and-bloor:/1506652463?null&siteLocale=en_CA,", Toronto M6H2T7 ON, Canada",Apartment,2200,2,1,43.6649596,-79.4290707,1,1,1,0,1,0,0,800,0,1,76,83,90,https://i.ebayimg.com/00/s/NDU2WDM0Mg==/z/N7MAAOSwepNe5uhH/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/hT4AAOSwhiVe5uhS/$_2.JPG,https://i.ebayimg.com/00/s/NDU2WDM0Mg==/z/2A0AAOSwVOte5uhJ/$_2.JPG
6,"
                            CLEAN THREE BEDROOM FOR RENT- UTILITIES INCLUDED! - $2150
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/clean-three-bedroom-for-rent-utilities-included-2150/1507302110?null&siteLocale=en_CA,", M6B 1C3, Toronto, ON",Apartment,2150,3,1,43.700916,-79.4491166,1,1,1,0,0,1,0,900,0,0,51,79,77,,,
7,"
                            CLEAN ONE BEDROOM FOR RENT- UTILITIES INCLUDED! - $1550
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/clean-one-bedroom-for-rent-utilities-included-1550/1507301353?null&siteLocale=en_CA,", M6B 1C3, Toronto, ON, Canada",Apartment,1550,1,1,43.700916,-79.4491166,1,1,1,0,0,1,0,700,0,0,51,79,77,,,
8,"
                            2Bedroom Apt Kingston Road / Midland Ave
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bedroom-apt-kingston-road-midland-ave/1507300038?null&siteLocale=en_CA,"2478 Kingston Rd, Scarborough, ON M1M 1R9, Canada",Apartment,1700,2,1,43.7103948,-79.2490327,0,0,1,0,0,0,0,700,0,0,72,59,60,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/blsAAOSwAhxe66k2/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/gz8AAOSwMPxe66ki/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDM4OQ==/z/lIsAAOSwjOVe66kw/$_2.JPG
9,"
                            Beautiful Updated Studio
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beautiful-updated-studio/1507283927?null&siteLocale=en_CA,", Toronto M3H 4M9 ON, Canada",Apartment,1125,1,1,43.7627118,-79.4480616,1,1,1,1,0,0,0,175,0,1,19,55,15,,,
10,"
                            Newly Built Apartments Ready to Move In
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-built-apartments-ready-to-move-in/1507236460?null&siteLocale=en_CA,"18 Millwood Rd, Toronto, ON M4S 1J7, Canada",Apartment,1920.32,1,1,43.699507,-79.3963562,0,0,0,1,0,0,0,600,0,1,92,90,56,,,
11,"
                            2464 Weston Rd #915 - Condo Unit Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2464-weston-rd-915-condo-unit-apartment-for-rent/1507227715?null&siteLocale=en_CA,"2464 Weston Rd, North York, ON, M9N 0A2",Apartment,1900,1,1,43.708237,-79.5341308,0,0,1,0,0,0,0,499,0,0,61,63,50,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/h~MAAOSw7ple60fz/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/om0AAOSwjW5e60f0/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/dYMAAOSwby5e60fy/$_2.JPG
12,"
                            1 Bedroom apartment available for immediate lease takeover.
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-available-for-immediate-lease-takeover/1506813288?null&siteLocale=en_CA,"M1T 3L9, Canada",Apartment,1700,1,1,43.7835346,-79.2962013,0,1,1,1,1,0,1,850,0,0,52,64,51,https://i.ebayimg.com/00/s/NjE5WDkyMA==/z/RdEAAOSwv2le6BlB/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/2hQAAOSwR~xe6BkQ/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/3NEAAOSwlZNe6BpW/$_2.JPG
13,"
                            Bachelor - 40 Gerrard St. E (Yonge/Dundas) – PRICE REDUCED!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-40-gerrard-st-e-yonge-dundas-price-reduced/1494293073?null&siteLocale=en_CA,"40 Gerrard St E, Toronto, ON M5B 2M2, Canada",Apartment,1500,1,1,43.6597813,-79.3803887,0,1,1,1,0,0,0,454,0,1,97,94,74,https://i.ebayimg.com/00/s/ODAwWDYxOA==/z/VscAAOSwnQFef8fY/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Lr4AAOSwZhpef8fm/$_2.JPG,https://i.ebayimg.com/00/s/NjY5WDUwMA==/z/oxoAAOSwT-Nef8fw/$_2.JPG
